,Tweet,Create_Date,Geo,id
6784,"WORLD VALIDATION for Crypto, Bitcoin Price Chart Bottom Structures and Altcoin Market Elliott Waves

https://t.co/2l66INvghL",2022-02-14 18:11:28+00:00,,1.49329E+18
6785,An Ocean of capital awaits to be deployed in #crypto. Bear that in mind the next time you panic sell... https://t.co/oegXvVCwN2,2022-02-14 18:28:40+00:00,,1.49329E+18
6786,"The commission will have 180 days to submit a report detailing findings, determinations, and recommendations on #Bitcoin legislation.

@namcios covers the news:

https://t.co/6RXRPNE5Fs",2022-02-14 18:28:51+00:00,,1.49329E+18
6787,"#MINA was Monday’s big gainer, and #CRO was lower despite the #LeBron advertisement. https://t.co/nT0BtDABwT",2022-02-14 18:33:06+00:00,,1.49329E+18
6788,European Union’s executive arm to propose #DigitalEuro bill in early 2023. https://t.co/n0lgnWBA6R,2022-02-14 18:33:47+00:00,,1.49329E+18
6789,"Kansas City Fed President Thomas Hoenig on the U.S. Dollar: 

“It is a fiduciary system, it’s all faith based… there is nothing backing it.”

 https://t.co/uPk5ssg3NS",2022-02-14 18:36:58+00:00,,1.49329E+18
6790,"Today’s need to know with @Bob_Iaccino: 

1️⃣ Volatile Monday for stocks  
2️⃣ Russia/Ukraine tensions 
3️⃣ Ahead: earnings, data, central bank speakers",2022-02-14 18:47:38+00:00,,1.4933E+18
6791,"Currently in love with my #Bitcoin job. 
Way better than fiat. https://t.co/FaP83rsjad",2022-02-14 18:58:46+00:00,,1.4933E+18
6792,"Former Federal Reserve President of Kansas City: Our financial system is ""all faith based...there is nothing backing it."" 🤯

This is why we #Bitcoin https://t.co/Wc9rFOrFJR",2022-02-14 19:04:43+00:00,,1.4933E+18
6793,"Too many nuggets of gold in this one.

""In some ways it is a mass delusion."" https://t.co/tuEZMp3a61",2022-02-14 19:16:12+00:00,,1.4933E+18
6794,Caught 📸 https://t.co/p3Wq5rGdGf,2022-02-14 19:32:53+00:00,{'place_id': '009297c77417d36c'},1.49331E+18
6795,"Today there’s only 2.36 million #BTC held by exchanges, which means there’s 8.8% fewer bitcoin on exchanges than six months ago. https://t.co/FpLsXTIt7X",2022-02-14 19:33:33+00:00,,1.49331E+18
6796,The two @USTreasury just experienced the most volatility since 1980. And the party has only just started. https://t.co/BZWxmnf8uM,2022-02-14 19:34:12+00:00,,1.49331E+18
6797,https://t.co/zkisxGx1Kv,2022-02-14 19:34:55+00:00,,1.49331E+18
6798,The fiat inflation tsunami is coming. https://t.co/meOTeHr2jH,2022-02-14 19:36:33+00:00,,1.49331E+18
6799,"it never ends... 🤦‍♂️
https://t.co/HJOZNhI04p",2022-02-14 19:43:42+00:00,,1.49331E+18
6800,"US politicians are beginning to recognise the value of #Bitcoin 

Follow 👉@Dennis_Porter_ to get the latest on who is PRO #Bitcoin and who is against us.",2022-02-14 19:54:30+00:00,,1.49331E+18
6801,"Here's a tool that makes is EASY to tell your representative that Bitcoin is important to you:
https://t.co/SYxtEgzNgj",2022-02-14 20:16:20+00:00,,1.49332E+18
6802,"Bitcoiners raised almost $1 million for the Canadian freedom truckers and now organizers strategize on how to distribute the funds.

@willms_ covers the news:

https://t.co/yIFeHSPZ9G",2022-02-14 20:29:57+00:00,,1.49332E+18
6803,"Cameron Hejazi, founder of #Cent, stated that the activities were suspended February 6 due to a spectrum of illegal activity in the #NFT marketplace. https://t.co/b1Gingltna",2022-02-14 20:33:41+00:00,,1.49332E+18
6804,"""#Bitcoin is the antidote to GoFundMe’s theft"" - Leading candidate for Ohio Senate seat 👏 https://t.co/pYj19wCGHu",2022-02-14 20:54:01+00:00,,1.49333E+18
6805,"Going to enjoy visiting Miami for the #Bitcoin conference. 

Maybe I will go as Tony Montana's crypto cousin 😎 https://t.co/lHyOzwCX6J",2022-02-14 20:57:52+00:00,,1.49333E+18
6806,"I just re-uploaded today's video as the original is not showing up in subscription feeds for subscribers, and notifications did not go out for the video. Minor adjustments made, hopefully that cures it. 🤞",2022-02-14 21:17:58+00:00,,1.49333E+18
6807,"CRYPTO GETS ON THE BIG STAGE, Bitcoin Price Chart Bottom Structures and Altcoin Market Elliott Waves

https://t.co/LLnvSnRqnG",2022-02-14 21:18:55+00:00,,1.49333E+18
6808,"This is the original video uploaded earlier today, with slight modifications. The previous version was not appearing in subscription feeds nor were notifications going out. Hopefully this cures it.",2022-02-14 21:24:46+00:00,,1.49334E+18
6809,Reports indicate that the #Monero community is upset about a specific mining pool that currently commands 44% of the network’s hashrate. https://t.co/qxNLDD3WMK,2022-02-14 21:33:16+00:00,,1.49334E+18
6810,Russians to have access to a limited number of #cryptocurrencies as government vows to protect investors. https://t.co/X4EAqsiQhn,2022-02-14 22:02:31+00:00,,1.49334E+18
6811,Clesson Co. Ltd: The Operating Company of LABEL Foundation Receives $2 Million Equity Funding From Groom Investments and eBEST Investments &amp; Securities https://t.co/UOUInFt3To,2022-02-14 22:02:58+00:00,,1.49335E+18
6812,💥 U.S. Senator Ted Cruz: I am especially bullish on #Bitcoin 🙌 https://t.co/ufqk2RYDhs,2022-02-14 22:04:12+00:00,,1.49335E+18
6813,#Bitcoin is freedom money in a world becoming increasingly less free every day.,2022-02-14 22:14:55+00:00,,1.49335E+18
6814,Escalating quickly for our friends up North. https://t.co/GsGhvylJdw,2022-02-14 22:36:52+00:00,,1.49335E+18
6815,"Join our FREE 21 day email course! Pass the final quiz and earn 2,100 sats by learning Bitcoin 101 👀

🧮 Proof of work consensus explained
♻️ Bitcoin &amp; clean energy production
⚡ How lightning helps Bitcoin scale

Enroll → https://t.co/rQ2j5mQj3E https://t.co/1qD0fMWvXJ",2022-02-14 23:21:05+00:00,,1.49336E+18
6816,"""We respect each other's domain and know what we have to do with each other's priorities,"" said the finance minister about the central bank on #crypto policies. #cryptocurrency #bitcoin $BTC https://t.co/5r7EX35C4q",2022-02-14 23:28:42+00:00,,1.49337E+18
6817,"""This is the first case of its kind with respect to #crypto lending platforms,"" said SEC Chair Gensler. #cryptocurrency #bitcoin $BTC https://t.co/uytP9X66ym",2022-02-14 23:33:48+00:00,,1.49337E+18
6818,"I live one hour from the Quebec border and I likely won’t be visiting for a long time. 

Wild.",2022-02-14 23:50:29+00:00,,1.49337E+18
6819,None of this is about health and it’s becoming increasingly obvious to everyone paying attention.,2022-02-14 23:51:44+00:00,,1.49337E+18
6820,"Meanwhile half the companies that advertised in the 2000 Super Bowl are still around, some of them via acquisition, and a few very large companies.

https://t.co/u2GjlFJIRN

Don't be like @BilgeEbiri. https://t.co/o1VV93sCqJ",2022-02-15 00:10:08+00:00,,1.49338E+18
6821,"#Bitcoin is for lovers 

Happy Valentine’s Sunset from #ElSalvador! 🧡🥰 https://t.co/zwmE1OvBCJ",2022-02-15 00:21:11+00:00,,1.49338E+18
6822,No filter needed. #ElSalvador 🇸🇻 https://t.co/0zturDx3kj,2022-02-15 00:22:24+00:00,{'place_id': '07d9ee1249886000'},1.49338E+18
6823,Kids born today will never know what it’s like to trust a government and it's political currency. https://t.co/UWFD2dZ2ry,2022-02-15 00:25:50+00:00,,1.49338E+18
6824,"We're excited to welcome Abhi Bisarya! He joins us as EVP of Product.

https://t.co/yExGKjhyul https://t.co/ij31YZO9oR",2022-02-15 01:21:23+00:00,,1.49339E+18
6825,"“A digital euro would complement cash, not replace it,” said Lagarde. #crypto #cryptocurrency #digitaleuro https://t.co/m5WeIobdol",2022-02-15 01:31:50+00:00,,1.4934E+18
6826,The world needs #Bitcoin,2022-02-15 02:00:31+00:00,,1.4934E+18
6827,https://t.co/v0lqDMm67I https://t.co/lAqOzhMxWu,2022-02-15 02:10:14+00:00,,1.49341E+18
6828,"Crashed the Valentine’s Dinner of the First Couple of #Bitcoin @stacyherbert and @maxkeiser 

Stacy: “Max are you hungry?”
Max: “Hungry for love.”

🧡🦢 #ElSalvador 🇸🇻 https://t.co/A73FJVvdLH",2022-02-15 02:16:27+00:00,,1.49341E+18
6829,"No Emergency Act can take your #Bitcoin from you. 

I stand with the freedom fighting Canadians. 🇨🇦",2022-02-15 02:47:11+00:00,,1.49342E+18
6830,"Ironic that her name is Chrystia FREELAND

#Bitcoin 🇨🇦",2022-02-15 02:48:48+00:00,,1.49342E+18
6831,💥 Mexico’s third richest man wants to start mining #Bitcoin 👏 https://t.co/H3Yn8ObxXE,2022-02-15 03:08:09+00:00,,1.49342E+18
6832,"This is what it feels like to witness fiat collapsing in real time. Elites grasping to maintain power by strangling freedom. 

Gradually then suddenly #Bitcoin will win.",2022-02-15 03:16:58+00:00,,1.49342E+18
6833,"Apparently the government owns your money in #Canada 🤡

#Bitcoin protects you from tyranny disguised as “protection”",2022-02-15 03:41:46+00:00,,1.49343E+18
6834,“Our first seizure of a non-fungible token serves as a warning to anyone who thinks they can use crypto assets to hide money from HMRC.” #crypto #cryptocurrency #NFT https://t.co/CmTTAAR5lG,2022-02-15 04:02:03+00:00,,1.49344E+18
6835,Here’s Why Everyone Should Be Keeping an Eye on Geopoly in 2022 https://t.co/A6P3bCeesb,2022-02-15 06:02:40+00:00,,1.49347E+18
6836,Canada has nice people!,2022-02-15 06:27:10+00:00,,1.49347E+18
6837,"The liquidators insist #MTI was from the start a ""scheme run by top-tier investors and promoters to milk #bitcoin from later investors and the lower tiers daily."" #bitcoinscam #pyramidscheme https://t.co/SpjmiQtTkD",2022-02-15 06:32:38+00:00,,1.49347E+18
6838,Prediction: https://t.co/RQzHJSISvo,2022-02-15 08:13:12+00:00,,1.4935E+18
6839,#BTC TARGET HIT! (as predicted) https://t.co/RnFB8p3Iy0,2022-02-15 08:13:12+00:00,,1.4935E+18
6840,"#Bitso, a Mexican #cryptocurrency exchange with more than 4 million customers, has set its eyes on #Colombia for expansion. https://t.co/oXtoGNgWAk",2022-02-15 08:32:50+00:00,,1.4935E+18
6841,"#SEC charged #crypto lender #Blockfi with failing to register its product, Blockfi Interest Accounts. #cryptocurrency #bitcoin $BTC https://t.co/uytP9X66ym",2022-02-15 08:33:51+00:00,,1.4935E+18
6842,"One certain way to punishment:

Be a #Bitcoin Bear.",2022-02-15 09:15:59+00:00,,1.49351E+18
6843,"Know this: The money in your bank account is one ""state of emergency"" away from being the government's money...

Buy #Bitcoin",2022-02-15 09:50:17+00:00,,1.49352E+18
6844,"🌐 Astar Network is a multi-chain smart contract hub on Polkadot.

📚 Learn more about its build-to-earn protocol, bridges, vision for Web3, and more.

Watch our full AMA with @WatanabeSota, Founder of @AstarNetwork &amp; @ShidenNetwork on Youtube 👉https://t.co/GXSE8R3ljn https://t.co/a0hzYIQy65",2022-02-15 10:09:28+00:00,,1.49353E+18
6845,"“A digital euro would give you an additional choice about how to pay and make it easier to do so, contributing to accessibility and inclusion."" #crypto #cryptocurrency #digitaleuro https://t.co/m5WeIobdol",2022-02-15 10:31:51+00:00,,1.49353E+18
6846,#CereNetwork and #Polygon launched a non-fungible token (#NFT) marketplace and Web3 platform called Davinci. https://t.co/lbWV5TSJHD,2022-02-15 10:32:47+00:00,,1.49353E+18
6847,"gm :) ☕️☺️
Time for #Bitcoin pump! 🙌 

St Pancras International, London🇬🇧 
#archiepix https://t.co/81KVJbT2XF",2022-02-15 10:42:30+00:00,,1.49354E+18
6848,"#Crypto Markets Surge, #AVAX Jumps 13%, Takes Top-Ten Spot — https://t.co/UtJJm85D5m News 🗞 Daily Price Update 2.15.22 https://t.co/IF24tbLEkQ",2022-02-15 11:26:48+00:00,,1.49355E+18
6849,"NEW 💥 SoFi CEO reveals he OWNS #Bitcoin: ""It's an incredible technology platform."" https://t.co/EkLvEmSlx1",2022-02-15 11:45:31+00:00,,1.49355E+18
6850,"#Bitcoin is up 35% in 22 days, 
just in case you've been distracted by fake news... 😉",2022-02-15 11:58:52+00:00,,1.49356E+18
6851,JUST IN 💥 Russia Ministry of Economic Development: #Bitcoin miners should get LOWER electricity tax 👏 https://t.co/6NCrHjsjTj,2022-02-15 12:10:53+00:00,,1.49356E+18
6852,"Pioneering mathematician John Nash laid out a concept for “Ideal Money” that has parallels with #Bitcoin.

https://t.co/zEsMMC5dtc",2022-02-15 12:24:26+00:00,,1.49356E+18
6853,"💥₿ITCOIN UPDATE

Will open for questions and comments. 

Join me today! 👇👇👇
https://t.co/PxqeKvqQrK",2022-02-15 12:29:33+00:00,,1.49356E+18
6854,The #Spanish securities regulator (#CNMV) has warned about a series of impersonators that are asking for data in the name of the group. https://t.co/K0zfsOxKF1,2022-02-15 12:31:21+00:00,,1.49356E+18
6855,The U.K. tax authority has seized 3 #NFTs and some cryptocurrencies in a fraud case. Three people have also been arrested. #crypto #cryptocurrency https://t.co/CmTTAAR5lG,2022-02-15 13:02:06+00:00,,1.49357E+18
6856,"Bitcoin at $44k in January 
#Bitcoin at $44k today https://t.co/AvkJ05y84D",2022-02-15 13:02:25+00:00,,1.49357E+18
6857,"💥BREAKING: Russia to allow #Bitcoin mining in regions with a ""surplus in electricity generation"".",2022-02-15 13:13:41+00:00,,1.49357E+18
6858,💥RUSSIA to reveal #Bitcoin &amp; Crypto laws by end of this week.,2022-02-15 13:21:21+00:00,,1.49358E+18
6859,💥YES!  Russia's Ministry of Economic Development wants cheaper electricity for #Bitcoin miners.,2022-02-15 13:26:36+00:00,,1.49358E+18
6860,"NEW 💥 Public #Bitcoin miners to sell $800 MILLION in stock. ""Shareholders want them to HOLD #Bitcoin.""",2022-02-15 13:30:08+00:00,,1.49358E+18
6861,"💥BREAKING: Fidelity just launched a #Bitcoin ETF in Europe!

Wen USA??? 🤔",2022-02-15 13:44:54+00:00,,1.49358E+18
6862,*This is a SPOT #Bitcoin ETF 🙌,2022-02-15 13:49:17+00:00,,1.49358E+18
6863,"More: 👇👇👇

https://t.co/ZFsmDcKx4Y",2022-02-15 13:50:05+00:00,,1.49358E+18
6864,"Incentivize a bank run on a historically leveraged fractionally reserved financial system. 

That’s a bold strategy cotton.",2022-02-15 13:52:03+00:00,,1.49358E+18
6865,"@SoFi Subscribe to our print magazine, and receive 4 issues/year, starting w/ the El Salvador issue!

+ Over 140 pages of premium #Bitcoin content 👀
+ Exclusive coverage from El Salvador 🌋
+ Bitcoiner travel guide 🌎

Print magazines, not money 💸👇
https://t.co/acr7BfQTi4 https://t.co/tyGsDY4rxA",2022-02-15 13:58:42+00:00,,1.49359E+18
6866,"💥We’re LIVE 

Bitcoin Update 
Russia
ETF in Europe 
Price Action

Questions at end!

Join me in my Space! https://t.co/PxqeKvqQrK",2022-02-15 14:02:03+00:00,,1.49359E+18
6867,"The importance of #Bitcoin is being put on display for all, and it’s because of government actions in a so called “democracy” in a 1st world country. 

The timeline has accelerated.",2022-02-15 14:03:10+00:00,,1.49359E+18
6868,💥 FINANCIAL GIANT FIDELITY LAUNCHES PHYSICAL #BITCOIN EXCHANGE PRODUCT IN EUROPE,2022-02-15 14:03:37+00:00,,1.49359E+18
6869,"Coming Soon, Time Raiders: The Greatest NFT Treasure Hunt of All Time https://t.co/KreP6Myu33",2022-02-15 14:04:00+00:00,,1.49359E+18
6870,"""#Bitcoin, Salinas said, can be transferred instantly worldwide, unlike fiat and gold.""

https://t.co/0wRUFAzVJ4",2022-02-15 14:05:21+00:00,,1.49359E+18
6871,"Many people have come out against #Bitcoin. 
Some of those people, including @saylor, turn around in earnest and say they changed their mind. That takes an open mind. 

Hear why @NorthmanTrader is now long #Bitcoin and his take on the Fed ""dumpster fire.""

https://t.co/2trngXRr0k https://t.co/G2AUZYdZvZ",2022-02-15 14:12:31+00:00,,1.49359E+18
6872,Available on all podcast platforms for audio version: https://t.co/6QXCIAlYyC,2022-02-15 14:13:29+00:00,,1.49359E+18
6873,"#BTC surges towards $45,000 as #Russia withdraws “some” troops https://t.co/Xxe5mHwrbb",2022-02-15 14:45:59+00:00,,1.4936E+18
6874,"On February 15, the TVL in #DeFi platforms is just above the $200 billion range, after a brief slump below that region last week. https://t.co/8esn9bQHW3",2022-02-15 15:02:36+00:00,,1.4936E+18
6875,💥Belarusian President has signed a decree in support of #Bitcoin and crypto circulating freely in the country.,2022-02-15 15:08:28+00:00,,1.4936E+18
6876,BREAKING 💥 Max Keiser launches hyperbitcoinization fund to invest in El Salvador #Bitcoin startups 🚀,2022-02-15 15:09:59+00:00,,1.4936E+18
6877,"I wasn't feeling all that great but we got through it OK!

Thanks for your patience and support 🙏",2022-02-15 15:10:19+00:00,,1.4936E+18
6878,"Statements from Russia and China suggest the two are unified and prepared to evade economic sanctions, with #Bitcoin being a potential tool.

@theemikehobart with more:

https://t.co/JfFT24FRF2",2022-02-15 15:12:43+00:00,,1.4936E+18
